id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name,has_buynow
190322459,7822388884198,.Kéo cắt cành cộng lực chuyên dụng GERMANY dụng cụ làm vườn đa năngThông tin sản phẩm;.Kéo cắt cành Đức -Kéo cộng lực cắt cây cảnh sản phẩm được ưa chuộng tại các nước phương tây-Kéo cộng lực cắt câ...,179200,300000,,120800,40,59,,available,,1000,1000,,111461,OEM,True
64700139,6525054587962,"** Chất liệu Cotton Tici bền đẹp và mềm mạiBộ vỏ chăn drap gối được may từ vải Cotton Tici bền đẹp, mềm mại, thoáng mát. Chất liệu vải nhẹ, dễ giặt, nhanh khô và không bị đổ lông, phai màu sau khi gi...",309000,350000,,41000,12,71,,available,,1000,1000,,697923,LIDACO,True
217510447,2250115347335,Bình Starbucks 12Oz (355ml) Mocha SS FY23SPRSAKURA WMDung tích: 12Oz (355ml)Kích thước: 7X7X17CMCân nặng: 800GĐặc điểm:Lớp ngoài mờThân 2 lớp cách nhiệt chân khôngLogo: trắng đenPhù hợp di chu...,520000,520000,,0,0,0,,available,,1000,1000,,423495,STARBUCKS,True
185656901,9357400493254,"Bơm đầy nước vào bình, sau đó tạo áp suất bằng cách kéo lên - ấn xuống nhiều lần cần tạo áp suất. Sau đó tiến hành xịt, tưới cây. Lưu ý:Bình tưới cây với dung tích 2L tích hợp chế độ tùy chỉnh phun s...",56000,65000,,9000,14,20,,available,,1000,1000,,592131,SUVINA,True
26334551,4708457970117,...,160000,180000,,20000,11,529,,available,,1000,1000,,252399,A,True
3086603,8714777240867,"Ruột Gối Ôm Everon ELRG80100 Lite - Trắng (0.8 x 1 m) được sản xuất từ loại xơ bông Ball, 100% polyester.Do cấu trúc quấn tròn đặc biệt nên loại bông này có độ đàn hồi tương đối cao, kết hợp với vải...",240000,250000,,10000,4,57,,available,,1000,1000,,148559,Everon,True
26242002,9355269969768,Dụng Cụ Bẫy Chuột Thông Minh Siêu Mạnh (Màu Đen)   - Diệt chuột luôn là vấn đề quan tâm của hầu hết các gia đình. Bởi vì chuột gây hại; phá phách làm hỏng vật dụng và còn gây ra các bệnh truyền nh...,29000,29000,,0,0,9,,available,,1000,1000,,111461,OEM,True
21558490,5225634696381,"Thích hợp cho mọi thương hiệu có cùng kích thước: Toto, inax, American Standard, Ceasar, Viglacera…Thiết kế gọn gàng, lắp đặt dễ dàng, bảo dưỡng thay thế thuận tiện. Được sản xuất trên dây chuyền th...",145000,185000,,40000,22,4,,available,,1000,1000,,111461,OEM,True
205923547,4100048950613,       Địa chỉ nhà vườn: Khu nhà vườn - HVNN Việt Nam - Trâu Quỳ - Gia Lâm - Hà Nội   ===================================================   THÔNG TIN CÂY GIỐNG   + Tên giống cây: Nho ngón tay M...,2013,2013,,0,0,16,,available,,1000,1000,,111461,OEM,True
190300577,3701742293090,"Túi hút chân không đựng quần áo, chăn màn van chống thoát khí, tiết kiệm 70% không gian-------------------------Tủ đồ đông hè nhà bạn quá bừa bộn. Chăn , ga , gối không cần dùng đến chiếm quá nhiều di...",31000,44000,,13000,30,7,,available,,1000,1000,,111461,OEM,True
53518638,9851183428515,"Móc dán tường giữ dây điện loại trong suốtGiúp hệ thống dây điện nhà bạn luôn được giữ gọn gàng, an toàn khi không sử dụng.Có thể treo các loại vật dụng đơn giản khác và rất nhiềuKích thước :6.5*6...",15000,15000,,0,0,65,,available,,1000,1000,,111461,OEM,True
198102317,5694226353341,"Chiếc thảm được tạo ra theo nhu cầu của mọi người, với tiêu chí hút nước nhanh, mau khô thoáng và đặc bịệt là chống trượt an toàn cho người dùng.Thấm nước nhanh và mau khô phù hợp dùng cho nhà tắmSả...",99000,150000,,51000,34,2,,available,,1000,1000,,938179,Friday's,True
144803060,4557737988981,"Thông số sản phẩm:Kích thước: đường kính 9cm (tròn); 9 x 9 x 1cm (vuông)Chất liệu: gỗ tự nhiên với 2 màu sáng tối, chống nước.Thích hợp dùng cho: quán cafe, nhà hàng, khách sạn, gia đìNgoài ra có ...",40000,40000,,0,0,4,,available,,1000,1000,,111461,OEM,True
196889160,5317857793263,Giường Pallet Tận xưởng cam kết đúng như hình ảnh (Sản phẩm xưởng không qua trung gian)Khách hàng có thể xem trực tiếp tại xưởngVận chuyển dễ dàngĐược xử lý các góc cạnh để không bị xướt dăm gỗ tro...,539805,609500,,69695,11,23,,available,,1000,1000,,111461,OEM,True
110204562,9933128057397,"Túi Lọc Rác Bồn Rửa Chén Bát JOYLOTBạn mệt mỏi vì đường ống thoát nước rửa bát bị tắc, bạn mệt mỏi vì phải lau rửa bồn rửa bát chứa nhiều cặn bẩn.Túi lọc rác bồn rửa bát có công dụng lọc các cặn bẩn,...",15700,30000,,14300,48,80,,available,,1000,1000,,5024517,Joylot,True
142382946,3069486798340,"       Hộp đựng giày nắp nhựa cứng trong suốt - Hàng về theo lô màu k cố định shop sẽ giao mầu ngẫu nhiên ạ.   - Kích thước Hộp đựng giày nhựa cứng trong suốt: Rộng: 24cm, Dài: 34cm. Cao: 14cm Si...",500000,500000,,0,0,0,,available,,1000,1000,,111461,OEM,True
174262175,4140804787284,"Chào bạn, có phải Bạn đang muốn tìm hiểu bát sen tắm của vòi tắm hoa sen nóng lạnh Pimisi, với tay sen bằng nhựa cao cấp mạ màu inox sáng bóng, theo công nghệ đầu phun mưa tăng áp tiết kiệm nước và ổn...",124000,200000,,76000,38,89,,available,,1000,1000,,5085219,Pimisi,True
31541799,9821866664431,"Đèn diệt muỗi, ruồi và các loại côn trùng khác hiệu CON DƠI model CN03 với nhiều tính năng ưu việc hơn để phục vụ khách hàng cao cấp và những khách hàng khó tính nhất. Kế thừa đầy đủ các tính năng ưu ...",668000,689000,,21000,3,174,,available,,1000,1000,,304627,CON DƠI,True
198564551,2102540179663,Chân Máy Giặt ASWEI - HT SYS - Bộ 04 Chân Đế Chống Rung Máy Giặt - Hàng Chính HãngChân Máy Giặt ASWEI - HT SYS - Bộ 04 Chân Đế Chống Rung Máy Giặt - Hàng Chính HãngChân Đế Chống Rung Máy Giặt ASWEI...,73000,121000,,48000,40,142,,available,,1000,1000,,7270983,Aswei,True
142989705,2047281285643,"Màn Chụp Thông Minh- Màn Xếp Thông MinhTHÔNG SỐ:- Kích thước:190✘160✘80 và 190x100x80- Chất liệu : Khung sắt, cải sợi lưới- Màu sắc: Trắng khung xanh- Xuất xứ: Việt NamCÔNG DỤNG:- Màn chụp cho ...",174000,174000,,0,0,3,,available,,1000,1000,,111461,OEM,True
42718737,1453303550991,"- Đèn Led Trang Trí Dài 6M - 40 Bóng Trang Trí Noel Lễ Tết là sản phẩm không thể thiếu khi trang trí các quán cafe, nhà hàng , karaoke, lễ hội , các phòng studio chụp ảnh , gia đình các dịp lễ , tết ,...",80000,80000,,0,0,435,,available,,1000,1000,,111461,OEM,True
192126546,7842636863948,"Đèn Ngủ Để Bàn Gỗ HUTA G1 Chao Tròn Vintage Dễ Thương, Decor Trang Trí Phòng Ngủ, Đọc Sách Đầu Giường, Điều Chỉnh Độ Sáng, Bóng Led Sáng Vàng Tiết Kiệm Điện CÔNG DỤNG VÀ LỢI ÍCH CỦA SẢN PHẨMĐèn ngủ...",169000,169000,,0,0,23,,available,,1000,1000,,7398711,HUTA Light For Life,True
59273521,3572255983751,"Khăn tắm siêu thấm chính hãng Funu.- Được thiết kế chuyên dụng cho vệ sinh cơ thể.- Siêu thấm hút nhanh, khử mùi, kháng khuẩn, mềm mại.- Là sản phẩm tiện ích cần thiết cho gia đình bạn.- Chất liệu...",94050,99000,,4950,5,42,,available,,1000,1000,,839837,FuNu,True
110309585,9675242970148,Mô tả sản phẩm: Khăn trải bàn kẻ caro nhựa PVC chống thấm nướcChất liệu : nhựa PVC - Đặc tính: Không thấm nướcKích thước : Có 3 Kích cỡ cho bạn chọn + 180x137cm + 137x137 cm + 90x137 cmKhăn trải bà...,21000,21000,,0,0,68,,available,,1000,1000,,111461,OEM,True
88241130,5193324935724,"Khăn trải bàn nhựa PVC không thấm nước là vật dụng không thể thiếu trong gian bếp của bạn.Hoa văn độc đáo, hiện đại giúp cho gian bếp của bạn trở nên sang trọng hơn.Hoàn toàn không mùi vị và không t...",39000,39000,,0,0,263,,available,,1000,1000,,4401579,SHOFUKA,True
35876754,6485470988258,"Ổ Điện Đa Năng Chống Giật 3 Cổng USB và 9 ổ cắm.Thiết kế độc đáo, nhỏ gọn, kiểu dáng trang nhã.- Vỏ làm bằng nhựa ABS chịu nhiệt cao- An toàn tuyệt đối với công tắc an toàn.- Có móc treo, tiết kiệm kh...",49740,49740,,0,0,56,,available,,1000,1000,,111461,OEM,True
75597928,1263147961408,"Thảm chống trượt, chống bụi FUNU.- Kích thước: 60*40cm- Mặt thảm chất liệu vải sợi cotton thấm hút tốt, không bị xù.- Đế thảm được làm từ một loại cao su đặc biệt có độ ma sát cao.- Đường viền cẩn...",99000,110000,,11000,10,44,,available,,1000,1000,,839837,FuNu,True
178316055,5124931872531,"Bịch 100 túi vải không dệt bao trái Mô tả: Sản phẩm túi vải không dệt được dùng để bao trái cây: xoài, cam, đặc tính vải không dệt nên không đọng nươc, hạn chế côn trùng chích hút, giúp trái tròn và...",66000,66000,,0,0,7,,available,,1000,1000,,111461,OEM,True
96806548,5709426999192,"Gối tựa lưng ghế văn phòng là món đồ cần thiết cho mọi người. Chiếc gối sẽ giúp bạn thoải mái với mọi tư thế ngồi, giảm thiểu đau lưng và các bệnh về cột sống.Bạn vui lòng xem thêm thông tin bên dưới...",227000,227000,,0,0,169,,available,,1000,1000,,4401579,SHOFUKA,True
196022850,5033075413261,Ổ KHÓA 5 SỐ CÓ ĐỔI MÃ CHỮ U-CHỌN CỠ- GIAO MÀU NGẪU NHIÊNCHỐNG TRỘM - CHỐNG CẮT - CHỐNG PHÁ      ...,149000,194600,,45600,23,4,,available,,1000,1000,,4408565,SOHOGO,True
59500188,3910678762285,"Chất liệu: + Bên ngoài: Được làm từ vải nhung mềm mại, chỉ cần chạm vào là cứ muốn sờ mãi không thôi.+ Bên trong: Được làm bằng lớp cao su non êm ái, an toàn cho người sử dụng. Kích thước: 32 x 30 ...",119000,119000,,0,0,140,,available,,1000,1000,,111461,OEM,True
74296344,2490978497366," Chảo vuông Lock&Lock Handycook LHD1146 14cm không có chứa thành phần PFOA/PFOS gây hại cho cơ thể người, an toàn khi sử dụng.Bên trong sản phẩm được phủ chống dính, giúp thức ăn không bám dí...",136000,264000,,128000,48,208,,available,,1000,1000,,48077,LocknLock,True
198028980,7285094420581," UY TÍN - CHẤT LƯỢNG - GIÁ RẺĐẢM BẢO CHẤT LƯỢNG TỐT NHẤT ĐẾN TAY NGƯỜI DÙNG Máy Rửa Xe Dùng Pin Đa Năng - Máy Xịt Rửa Tăng Áp Chuẩn Động Cơ Lõi Đồng Kiểu Dáng mới và nhỏ gọn dễ dàng mang theo, d...",680000,680000,,0,0,0,,available,,1000,1000,,111461,OEM,True
74566558,8161937141395,Bình Trộn Lock&Lock 680ml được làm từ nhựa tritan khóa 4 cạnh.Dễ dàng mang đi bất cứ đâu với quai xách và thân bình thon gọn.Thuận tiện kiểm tra thể tích nước còn lại nhờ vạch đo lường. Miệng ...,124000,209000,,85000,41,98,,available,,1000,1000,,48077,LocknLock,True
67811819,6882630050419,"Thiết kế thẩm mỹ siêu mỏng chỉ dày 15mm.Phát sáng vô cùng tốt, phù hợp gắn ở hành lang, tủ quần áo, tủ bếp, kho hay bất cứ nơi nào thiếu ánh sáKhả năng cảm ứng siêu nhạy trong đêm phạm vi từ 3 đến 6m....",197000,197000,,0,0,143,,available,,1000,1000,,111461,OEM,True
135442243,5245250273110,       BỘ LỤC GIÁC ĐẦU BẰNG DELI TOOLS CHỮ L CAO CẤP DL230008 - DL230009   THÔNG TIN SẢN PHẨM   - Bộ lục giác đầu bằng Deli Tools được làm từ chất liệu cao cấp. Thép mạ niken cao cấp được xử lý ...,24000,24000,,0,0,3,,available,,1000,1000,,46703,Deli,True
122700651,3825108800822,"Cây lau kính, gạt chùi kính đa năng 2 đầu trong 1 - Parroti Shiny SN01 được thiết kế tinh tế, cán làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp độ cao của cửa sổ. Cộng với tính nă...",129000,199000,,70000,35,554,,available,,1000,1000,,746615,Parroti,True
17164211,3241674244735," Chất liệu thép gió phủ titanium nên rất cứng cáp và chắc chắn, giúp khoan được nhiều bề mặt chất liệu khác nhau như gỗ, nhôm, mica,… Kính mũi khoan đa dạng trải dài từ 1.5mm – 6.5mm giúp khoan được n...",44999,44999,,0,0,27,,available,,1000,1000,,111461,OEM,True
19853979,4244991268933,"Thông tin sản phẩmChất liệuSợi 100% polyesterMô tả chi tiếtLỗ nhỏ, sợi lưới dày, chắc chắn, đã căng kim, ít giãnCác chi tiết phụ- May lõi thép bên trong- 3 khoen móc võng để đi...",229000,300000,,71000,24,66,,available,,1000,1000,,420823,Ban Mai,True
74409358,1482058445160,"Chặn cửa dán sàn gạch men Inox 304 HOBBY CC5 nam châm cực mạnh- kèm keo dán 3M và đinh ốcThông tin kỹ thuậtChất liệu: Inox 304 không rỉ sétĐi kèm keo dán 3M để dán cho sàn gạch men, kínhKhông ...",85000,119000,,34000,29,70,,available,,1000,1000,,230607,Hobby Home Decor,True
6710595,2996798484642,"Bộ 10 móc treo dán tường chịu lực 10kgDễ dàng tháo bỏ.Màu sắc trong suốt nhã nhặn.Mó c treo inox không gỉ.Tải trọng tối đa 5kgChất liệu: nhựaCuộc sống ngày càng bận rộn, thời gian dọn dẹp nhà ...",29000,39000,,10000,26,3,,available,,1000,1000,,111461,OEM,True
133573968,2845530259132,...,78000,124950,,46950,38,196,,available,,1000,1000,,111461,OEM,True
1918591,4964968185253,"Keo Dán Giày, Dây Nịt Đa Năng Selleys Kwik Grip là dòng keo kết dính đàn hôi, thích hợp cho việc dán các vật có bề mặt thấm nước và khống thấm nước, bề mặt đứng thẳng hoặc những bề mặt khó cố định.S...",29000,35000,,6000,17,488,,available,,1000,1000,,52977,Selleys,True
152915395,1865624153790,Keo Dán Tường Đa Năng - Trám Vết Nứt Tường Thông Minh- LOẠI 1 - HÀNG CHÍNH HÃNGKeo Dán Tường Đa Năng - Trám Vết Nứt Tường Thông MinhKích thước: 18 * 7 cmDung tích: 250gAn toàn 100 % cho sức khỏe....,99000,99000,,0,0,0,,available,,1000,1000,,5132069,MINIIN,True
212992152,2023532219597,"Cách sử dụng: Mở quả cầu, bỏ trà vào và đóng nắp lại, hương thơm sẽ lan tỏa một cách đơn giản, sạch sẽ và tiện dụng.Quả cầu chứa trà được đặt vào cốc sau khi pha, cho phép bạn thưởng thức trà một các...",57000,60000,,3000,5,19,,available,,1000,1000,,111461,OEM,True
72543922,7174618454197,"Cốc, ly được làm từ gốm sứ nên rất an toàn cho sức khỏe con ngườiCốc, ly được thiết kế sang trọng rất thích hợp sang chảnh cho đẳng cấp khi dùng tại văn phòngĐế đun được thiết kế kính cường lực chống ...",81000,81000,,0,0,17,,available,,1000,1000,,111461,OEM,True
67561868,3899460705818,"vỉ 10 Pin cúc áo pin điện tử đồng hồ LR44 AG13 LR41 AG3 CR2032 loại tốt bềnPin cúc áo được sử dụng phổ biến trong các thiết bị điện tử gia dụng như đồng hồ điện tử, máy tính bỏ túi, làm nguồn cung ...",29000,29000,,0,0,6,,available,,1000,1000,,111461,OEM,True
52788766,6371316981203,(Bao bì sản phẩm thay đổi tùy theo đợt nhập hàng )ĐẶC ĐIỂM NỔI BẬT Bột pha nước cắm hoa tươi lâu Long Life:- Dưỡng hoa tươi lâu Nâng cao chất lượng và kéo dài tuổi thọ của hoa tươi ở góc độ người ti...,35000,46800,,11800,25,3,,available,,1000,1000,,226023,Gadot Israel,True
198099085,8775177537141,"*Thông số kỹ thuật: Thương hiệu : MyJaeTên sản phẩm : Túi zip 2 đường kéoMàu sắc : Trong suốt Chất liệu : PEKích thước: Size S: 18,5cm *15cm (6 cái)Hạn sử dụng: 5 năm (Kể từ khi sử dụng...",10000,10000,,0,0,0,,available,,1000,1000,,3807547,MyJae,True
48716910,1504735910614,"Combo 6 cuộn Túi đựng rác gia đình, Bao đựng rác văn phòng tiện lợi 3 màu size trung 55x65 An toàn, tiện lợi, tiết kiệm tối ưu.Đáy túi chắc chắn, chống rò rỉ nước, kín mùi.Giữa các túi có đường gân...",79000,95000,,16000,17,180,,available,,1000,1000,,288231,Titapha,True
199593599,4668125355506," Bạn hãy tạo khoảng không gian sống của mình bằng điểm nhấn bằng chiếc Kệ Sách Hình Cây. Một chiếc kệ sách truyền thống nay đã trở nên lỗi thời và có vẻ như nó cần được làm mới lên, phủ lên một ...",259000,259000,,0,0,414,,available,,1000,1000,,523789,IGA,True
149758085,3429373940219,       Đặc điểm nổi bật:   - Giờ đây bạn không cần lo lắng khi phải đổ xăng từ can vào bình xăng ô tô hay hút xăng từ bình ra. Sản phẩm dụng cụ hút xăng dầu chất lỏng bóp tay sẽ giúp bạn làm việc...,46000,46000,,0,0,0,,available,,1000,1000,,111461,OEM,True
120166109,6637875276225,"Sáng hơn, tiết kiệm hơn! Bóng Essential LED Bulb mang đến nguồn ánh sáng chất lượng, an toàn cho sức khỏe, bền bỉ theo thời gian và tiết kiệm năng lượng, bảo vệ môi trường.Với hơn 125 năm trong ngành ...",44000,66000,,22000,33,108,,available,,1000,1000,,19018,Philips,True
102488853,2545049172651," Sản phẩm chính hãng , nguồn gốc xuất xứ rõ ràng , hàng chất lượng cao. Tư vấn/hướng dẫn nhiệt tình chu đáo. Hãy chọn sản phẩm của SHOP để được trải nghiệm mua sắm tuyệt vời nhất với sản phẩm chất lượ...",215700,343500,,127800,37,566,,available,,1000,1000,,868633,ENCOVINA,True
198030694,1621339935119,"UY TÍN - CHẤT LƯỢNG - GIÁ RẺĐẢM BẢO CHẤT LƯỢNG TỐT NHẤT ĐẾN TAY NGƯỜI DÙNGMáy Rửa Xe Dùng Pin Đa Năng - Máy Xịt Rửa Tăng Áp Chuẩn Động Cơ Lõi ĐồngKiểu Dáng mới và nhỏ gọn dễ dàng mang theo, di c...",639000,639000,,0,0,7,,available,,1000,1000,,111461,OEM,True
1544329,6082587922344,"Bộ 2 Hũ Đựng Thực Phẩm Bằng Lock&Lock Sodalime LLG517S01 được làm bằng thủy tinh nên bạn có thể yên tâm hơn về độ an toàn so với các sản phẩm làm từ nhựa.Thân lọ trong suốt, giúp bạn dễ theo dõ...",189000,347000,,158000,46,89,,available,,1000,1000,,48077,LocknLock,True
65162494,2128985062474,"** Đệm tròn Ngồi Bệt Đệm Lót Ghế Xinh Xắn  - Bộ sưu tập Đệm Tròn họa tiết hoa văn mang phong cách trẻ trung, thanh nhã sẽ làm bừng sáng nội thất của bạn. Với thiết kế hoa văn thẩm mỹ, đa dạng, sản...",75000,89000,,14000,16,314,,available,,1000,1000,,697923,LIDACO,True
49906255,8716712022354,"Đầu vòi sen tắm tăng áp lõi lọc PP cao cấp YE-2212Hiện nay, tất cả nước máy đều đã được xử lý trước khi đến từng hộ gia đình. Tuy nhiên, có thể do những nguyên nhân khác nhau dẫn tới nước dư clo hoặc...",104500,110000,,5500,5,16,,available,,1000,1000,,111461,OEM,True
137442930,8488176964934,"THÔNG TIN SẢN PHẨM :+ Chất liệu: Nỉ, len mịn và đế lót cao su chống trượt (phiên bản cao cấp 3 lớp: lớp siêu hút nước, lớp đệm, và lớp chống trơn trượt chỉ có tại SHOUSE)+ Kích thước 40cm x 60 cm...",34900,34900,,0,0,302,,available,,1000,1000,,3748887,Shouse,True
48373983,8453348327438,"Thân nhựa ABS cách điện tốt, chịu nhiệt cao và va đập mạnh.Ổ cắm có công tắc tắt bật rất tiện lợi.Phích cắm chuyển đổi ổ cắm 3 chấu sử dụng được mọi loại phích cắm.Chân phích cắm 5 Li đảm bảo chắc chắ...",51000,55000,,4000,7,330,,available,,1000,1000,,186605,TOSHINO,True
69843631,1639124047418,"CÔNG DỤNG:- Dùng để treo và cất giữ quần áo trong phòng ngủ thay thế tủ đồ.- Shop thời trang treo các sản phẩm quần áo .- Phù hợp với các căn hộ nhỏ, chung cư, dịch vụ homestay,- Dễ dàng tháo lắp,...",270000,279000,,9000,3,63,,available,,1000,1000,,4065253,Morninghouse,True
558347,1307413748826,Ổ Cắm Điện Có Nắp Che 4 Lỗ 3 Chân Mpower MP-243S - 3 Mét giúp bạn thuận tiện hơn khi sử dụng cho nhiều thiết bị điện tử cùng một lúc mà không gây ra tình trạng cháy nổ bởi ổ cắm đã được cài đặt hệ thố...,167000,199000,,32000,16,18,,available,,1000,1000,,79650,Mpower,True
73314056,9413656609144,Dụng cu xay tiêu cầm tay viền Inox 304 HOBBY XT - 2 mẫu tùy chọn - xay được tiêu muối - lõi bằng sứVideo sử dụng thực tế:Thông tin kỹ thuậtViền Inox 304 không rỉ sétLõi bằng sứCó thể nghiền t...,69000,99000,,30000,30,161,,available,,1000,1000,,230607,Hobby Home Decor,True
150902332,3017054676152,"Bộ chăn ga gối phong cách Hàn Quốc có thiết kế độc đáo với nhiều họa tiết sinh động, đáng yêu cùng gam màu tươi sáng.Chất liệu cotton poly mềm mịn, sợi vải dệt khít, bền màu, không xù lông và thấm hút...",220000,289000,,69000,24,13,,available,,1000,1000,,697923,LIDACO,True
36379695,9229755617726,"Thùng rác oval nhí Duy Tân phù hợp với nhiều không gian sử dụng: trong nhà, ngoài trời, sân vườn,Sản xuất với nguyên liệu nhựa chính phẩm, thời gian sử dụng lâu bềnMàu sắc đa dạng, phong phú, kiểu ...",26000,35000,,9000,26,229,,available,,1000,1000,,50655,Duy Tân,True
76347549,2406064199984,"Thanh treo inox cao cấp không cần khoan tường, siêu chắc chắn, khả năng chịu tải cao (Chân tròn inox) – thanh treo đa năng, dù bạn có di chuyển tới bất cứ đâu cũng có thể dễ dàng tháo ra mang theo để ...",105000,105000,,0,0,105,,available,,1000,1000,,111461,OEM,True
71062803,6965393841248," Bạn đang tìm cách đuổi chuột và tiêu diệt chuột nhưng chưa biết:– Cách nào đuổi chuột hiệu quả khiến chuột vĩnh viễn không dám quay lại? – Làm sao đuổi chuột hiệu quả cao và an toàn cho sức khỏe, ...",332000,332000,,0,0,28,,available,,1000,1000,,111461,OEM,True
53926277,9420323752157,"Combo 6 cuộn Túi đựng rác gia đình, Bao đựng rác văn phòng tiện lợi màu đen size trung 55x65An toàn, tiện lợi, tiết kiệm tối ưu.Đáy túi chắc chắn, chống rò rỉ nước, kín mùi.Giữa các túi có đường gân...",72000,99000,,27000,27,76,,available,,1000,1000,,7304105,Túi ni lông tự phân hủy sinh học GIMEX II,True
191266606,5986039456386,"Nhôm dập nguyên khối dày dặn, tỏa nhiệt đềuChảo chống dính Smart Cook Teria được làm bằng nhôm cao cấp giúp truyền nhiệt nhanh, tỏa nhiệt đều nhờ đó tiết kiệm thời gian và nhiên liệu khi nấu nướng. Đ...",145000,188000,,43000,23,6,,available,,1000,1000,,31627,Elmich,True
208772104,5393474840171,"* Bộ 5 bát inox cao cấp có nắp đậy với thiết kế thông minh vói bát được làm bằng chất liệu inox không rỉ đặc biệt an toàn đẹp sáng bóng.* Sản phẩm bao gồm 5 thố với đường kính lần lượt là 10cm, 12cm, ...",199000,199000,,0,0,0,,available,,1000,1000,,111461,OEM,True
186105235,2230540256910,"Dụng cụ kẹp thức ăn Gaabor 1. Đặc điểm nổi bật  Dụng cụ đơn giản dễ sử dụngMột phần cấu trúc, bền và không dễ bị biến dạngKhông bị gỉ sét 2. Mô tả chi tiết  Chất liệu: inox 430 siêu bềnMà...",100000,100000,,0,0,0,,available,,1000,1000,,6286031,Gaabor,True
53467695,5355174127172,"Cuộc sống tiện nghi hiện đại không gò bó theo khuôn mẫu với những cảm hứng bất chợt, bạn muốn làm việc hay giải trí ở mọi lúc, mọi nơi mình yêu thích trong căn nhà nhưng những chiếc bàn nặng trịch, cồ...",56998,56998,,0,0,1,,available,,1000,1000,,111461,OEM,True
193152585,7005393694027,"HỘP ĐỰNG ĐỒ ĐA NĂNG DELITHÔNG TIN SẢN PHẦM- Hãng sản xuất: Deli- Mã sản phẩm: VH456/VH457/VH458/VH459/VH460- Hộp nhựa để đồ có nắp được làm từ chất liệu nhựa cao cấp, dày dặn, khả năng chịu lực tố...",115000,250200,,135200,54,61,,available,,1000,1000,,46703,Deli,True
94321715,2042600414543,"Giới thiệu sản phẩmCombo Tefal So Chef Chảo chiên chống dính đáy từ G1350295 21cm, Nồi chống dính đáy từ G1354595 22cm và Chảo chiên chống dính đáy từ G1358495 24cm sâu lòng - Hàng chính hãngChấm đ...",1199000,1869000,,670000,36,507,,available,,1000,1000,,19813,Tefal,True
101894776,7009540198746,Bóng LED Bubl Hi- Lumen G3 (thế hệ mới) ( Bóng bulb trụ )- Bóng LED có độ sáng cao dùng để thay thể bóng compact công suất cao- Chất liệu nhựa cao cấp hạn chế vở và chống côn trùng xâm nhập- Tiết k...,80000,180000,,100000,56,99,,available,,1000,1000,,19018,Philips,True
212562185,2837144522780,"  Bình nước, bình giữ nhiệt:   Kuti Garden xin trân trọng giới thiệu tới quý khách hàng sản phẩm Ấm pha trà giữ nhiệt Inox, Bình pha trà giữ nhiệt có lưới lọc bằng Inox, dung tích 800/1000ml    Bìn...",147998,147998,,0,0,1,,available,,1000,1000,,111461,OEM,True
164593190,7353177451201,"Thói quen sử dụng tăm để làm sạch răng sau mỗi bữa ăn đã không còn là lựa chọn hàng đầu ở thời buổi hiện nay, bởi tăm đem đến những nguy cơ tiềm ẩn gây hại cho răng miệng. Dù những cây tăm được làm sạ...",32000,39000,,7000,18,1,,available,,1000,1000,,111461,OEM,True
13561925,1853591813288,"Nồi Hấp 2 Tầng Bằng Inox Lock&Lock LLH1282 (28cm) được làm từ inox 304 hay còn gọi là thép không gỉ 18/10, là loại inox có đặc tính chống ăn mòn cao, không tác dụng với thức ăn, không thôi nh...",781000,1319000,,538000,41,281,,available,,1000,1000,,48077,LocknLock,True
79665351,9105065711452," ĐÈN LED GẮN TƯỜNG TÍCH ĐIỆN ĐA NĂNG 4 CẤP ĐỘĐặc điểm nổi bật:- Phù hợp sử dụng ở bàn làm việc, bàn học , hỗ trợ ánh sáng chụp ảnh , livestream- Đèn học tích điện, đèn bàn đọc sách không dây có pin s...",164900,164900,,0,0,50,,available,,1000,1000,,111461,OEM,True
59401658,5105937560483,"Cuộn đèn LED đang hot trên Tiktok sử dụng bóng LED siêu sáng, siêu bền và đổi được nhiều màu (RGB).Đi kèm là remote điều khiển nhiều chế độ chớp khác nhau. Đèn cũng có keo dán mặt sau để dán trang trí...",120000,120000,,0,0,555,,available,,1000,1000,,111461,OEM,True
132776173,9570169966154,Hộp đựng cơm với chất liệu PP gọn nhẹ hơn những sản phẩm bằng thuỷ tinh.Chất liệu hoàn toàn dùng được với lò vi sóng và an toàn với thực phẩm.Bạn dễ dang mang theo đi làm hàng ngày mà không cảm thấy...,69000,120000,,51000,43,29,,available,,1000,1000,,4401579,SHOFUKA,True
55245904,6803798446036,"Kích thước : Dài 34cm x Rộng45cm x Cao 24 cmMàu sắc : Beige - Grey - Blue Chất liệu : 100% PolyesterHàng Việt Nam sản xuấtCông dụng :hộp có nắp đựng đồ đa năng, có thể đựng quần áo - đồ lót, đồ dù...",180000,180000,,0,0,16,,available,,1000,1000,,873325,Mai Anh House,True
52263144,9449424147914,...,145000,145000,,0,0,1,,available,,1000,1000,,197767,Inochi,True
